user_id,full_name,email,phone,date_of_birth,country,kyc_status,risk_level,created_at,updated_at,deleted_at
7083,Urim Kadriu,urim83@yahoo.com,41767105567,8/9/1963,Switzerland,1,1,23:37.3,23:37.3,NULL
7084,Fatos Gashi,fatos.gashi7084@live.com,39331436013,2/20/2006,Italy,1,0,23:37.3,23:37.3,NULL
7085,Sabri Rodriguez,srodriguez7085@live.com,39338132313,11/13/2005,Italy,1,1,23:37.3,23:37.3,NULL
7086,Qendrim Johnson,qendrim_johnson2026@hotmail.com,3165653996,8/22/1972,Netherlands,1,1,23:37.3,23:37.3,NULL
7088,Kushtrim Pajaziti,kushtrim.pajaziti7088@aol.com,3467155240,6/30/2000,Spain,1,0,23:37.3,23:37.3,NULL
7089,Naim Rodriguez,nrodriguez7089@protonmail.com,3464689553,7/28/1970,Spain,1,0,23:37.3,23:37.3,NULL
7090,Gent Miller,gent_miller2026@live.com,39330955660,2/17/1969,Italy,0,0,23:37.3,23:37.3,NULL
7091,Agim Maliqi,agim91@outlook.com,3367872744,1/7/1993,France,1,0,23:37.3,23:37.3,NULL
7092,Rigon Gonzalez,rigon.gonzalez7092@icloud.com,41766732556,3/18/2004,Switzerland,0,2,23:37.3,23:37.3,NULL
7093,Kushtrim Basha,kbasha7093@gmail.com,3466976629,11/21/1989,Spain,0,2,23:37.3,23:37.3,NULL
7094,Yll Jackson,yll_jackson2026@hotmail.com,49156995746,6/18/1970,Germany,1,1,23:37.3,23:37.3,NULL
7095,Rrezart Kastrati,rrezart95@hotmail.com,41764158711,7/15/1981,Switzerland,1,0,23:37.3,23:37.3,NULL
7096,Hysni Shala,hysni.shala7096@outlook.com,3160025056,11/13/1966,Netherlands,1,0,23:37.3,23:37.3,NULL
7097,Adriatik Rexha,arexha7097@aol.com,44796036566,7/11/2008,UK,1,1,23:37.3,23:37.3,NULL
7098,Blerina Kadriu,blerina_kadriu2026@yahoo.com,3160592522,9/9/1971,Netherlands,1,1,23:37.3,23:37.3,NULL
7099,Xhevat Kuka,xhevat99@hotmail.com,41761293917,1/20/2002,Switzerland,1,0,23:37.3,23:37.3,NULL
7100,Edona Martinez,edona.martinez7100@hotmail.com,49159244562,1/27/2009,Germany,0,3,23:37.3,23:37.3,NULL
7101,Rrezart Garcia,rgarcia7101@outlook.com,49153444708,3/19/1976,Germany,1,1,23:37.3,23:37.3,NULL
7102,Shprese Garcia,shprese_garcia2026@yahoo.com,44794027108,7/28/1974,UK,0,0,23:37.3,23:37.3,NULL
7103,Altin Wilson,altin103@gmail.com,49155422357,5/31/1969,Germany,0,0,23:37.3,23:37.3,NULL
7104,Nora Wilson,nora.wilson7104@outlook.com,49151040882,12/3/2008,Germany,1,0,23:37.3,23:37.3,NULL
7105,Liridona Anderson,landerson7105@live.com,49152700299,6/16/2002,Germany,1,0,23:37.3,23:37.3,NULL
7106,Mergim Garcia,mergim_garcia2026@gmail.com,3160953270,10/27/1991,Netherlands,1,0,23:37.3,23:37.3,NULL
7107,Granit Johnson,granit107@outlook.com,39334911787,12/22/1978,Italy,1,0,23:37.3,23:37.3,NULL
7108,Pranvera Morina,pranvera.morina7108@icloud.com,49154326187,12/3/1997,Germany,1,0,23:37.3,23:37.3,NULL
7109,Jon Hyseni,jhyseni7109@icloud.com,3161430317,11/17/1984,Netherlands,0,0,23:37.3,23:37.3,NULL
7110,Flamur Thomas,flamur_thomas2026@icloud.com,39332730660,10/27/1964,Italy,0,1,23:37.3,23:37.3,NULL
7111,Teuta Mustafa,teuta111@hotmail.com,3365070861,7/24/2007,France,1,0,23:37.3,23:37.3,NULL
7112,Altin Hernandez,altin.hernandez7112@aol.com,41765544070,10/19/1997,Switzerland,1,1,23:37.3,23:37.3,NULL
7113,Shkumbin Garcia,sgarcia7113@gmail.com,3.56E+11,1/6/2006,Shqipëri,0,0,23:37.3,23:37.3,NULL
7114,Shkumbin Morina,shkumbin_morina2026@outlook.com,3.56E+11,7/28/1978,Shqipëri,0,0,23:37.3,23:37.3,NULL
7115,Xhevat Krasniqi,xhevat115@outlook.com,3363922638,9/2/1988,France,0,3,23:37.3,23:37.3,NULL
7116,Zamir Sahiti,zamir.sahiti7116@gmail.com,3.83E+11,1/29/1984,Kosove,1,0,23:37.3,23:37.3,NULL
7117,Jeta Pajaziti,jpajaziti7117@protonmail.com,44793998829,1/14/1966,UK,1,1,23:37.4,23:37.4,NULL
7118,Yll Pajaziti,yll_pajaziti2026@aol.com,3367462971,8/20/1983,France,1,1,23:37.4,23:37.4,NULL
7119,Hysni Beka,hysni119@gmail.com,3367578735,9/8/1994,France,1,0,23:37.4,23:37.4,NULL
7120,Drita Hyseni,drita.hyseni7120@hotmail.com,3.83E+11,7/6/1976,Kosove,1,2,23:37.4,23:37.4,NULL
7121,Vjosa Shala,vshala7121@outlook.com,3.84E+11,8/12/2002,Kosove,1,0,23:37.4,23:37.4,NULL
7123,Genta Lopez,genta123@yahoo.com,3.56E+11,3/12/1988,Shqipëri,1,1,23:37.4,23:37.4,NULL
7124,Granit Smith,granit.smith7124@icloud.com,3.56E+11,10/7/1968,Shqipëri,0,0,23:37.4,23:37.4,NULL
7125,Tringa Martinez,tmartinez7125@hotmail.com,49151746635,11/30/1966,Germany,1,3,23:37.4,23:37.4,NULL
7126,Genta Williams,genta_williams2026@gmail.com,12014762374,12/24/1990,USA,1,1,23:37.4,23:37.4,NULL
7127,Trim Maliqi,trim127@yahoo.com,3168026133,8/6/1972,Netherlands,1,0,23:37.4,23:37.4,NULL
7128,Ylli Thomas,ylli.thomas7128@live.com,49154203113,6/1/2006,Germany,1,0,23:37.4,23:37.4,NULL
7129,Granit Krasniqi,gkrasniqi7129@aol.com,49153108040,2/16/1962,Germany,0,4,23:37.4,23:37.4,NULL
7130,Mergim Smith,mergim_smith2026@gmail.com,41761347817,5/25/1996,Switzerland,1,1,23:37.4,23:37.4,NULL
7131,Qendrim Williams,qendrim131@outlook.com,3460703789,3/1/1967,Spain,0,1,23:37.4,23:37.4,NULL
7132,Ibrahim Thaçi,ibrahim.thaçi7132@hotmail.com,3460808418,9/15/1981,Spain,1,1,23:37.4,23:37.4,NULL
7133,Petrit Bytyqi,pbytyqi7133@hotmail.com,41760097402,6/17/1968,Switzerland,0,0,23:37.4,23:37.4,NULL
7135,Ylli Kamberi,ylli135@live.com,3364609460,9/16/1999,France,1,0,23:37.4,23:37.4,NULL
7136,Zana Mehmeti,zana.mehmeti7136@protonmail.com,3.83E+11,6/23/1964,Kosove,0,0,23:37.4,23:37.4,NULL
7137,Pranvera Kamberi,pkamberi7137@outlook.com,3469483303,8/27/1996,Spain,1,0,23:37.4,23:37.4,NULL
7138,Gent Basha,gent_basha2026@yahoo.com,49159093252,1/1/2006,Germany,0,0,23:37.4,23:37.4,NULL
7139,Liridona Kuka,liridona139@hotmail.com,44797020034,7/18/1965,UK,0,1,23:37.4,23:37.4,NULL
7140,Nora Kastrati,nora.kastrati7140@hotmail.com,41763220808,4/21/1978,Switzerland,1,1,23:37.4,23:37.4,NULL
7141,Mergim Kastrati,mkastrati7141@live.com,3.56E+11,7/24/1990,Shqipëri,1,3,23:37.4,23:37.4,NULL
7142,Rigon Mustafa,rigon_mustafa2026@protonmail.com,41762838924,7/1/1993,Switzerland,1,1,23:37.4,23:37.4,NULL
7143,Xhemail Gjoka,xhemail143@yahoo.com,3163923773,3/19/1964,Netherlands,1,2,23:37.4,23:37.4,NULL
7144,Klea Pajaziti,klea.pajaziti7144@outlook.com,39338357250,7/15/1965,Italy,1,1,23:37.4,23:37.4,NULL
7145,Rina Martin,rmartin7145@outlook.com,3360651899,7/20/1991,France,1,0,23:37.4,23:37.4,NULL
7146,Adriatik Hoti,adriatik_hoti2026@gmail.com,41765623746,1/29/1979,Switzerland,1,3,23:37.5,23:37.5,NULL
7147,Valmir Taylor,valmir147@live.com,3.83E+11,3/4/2003,Kosove,1,1,23:37.5,23:37.5,NULL
7148,Ylli Hoxha,ylli.hoxha7148@protonmail.com,3162706942,12/1/1962,Netherlands,1,1,23:37.5,23:37.5,NULL
7149,Olti Jones,ojones7149@yahoo.com,49155129877,4/14/1971,Germany,0,0,23:37.5,23:37.5,NULL
7150,Granit Mustafa,granit_mustafa2026@yahoo.com,44798785291,3/14/1987,UK,0,1,23:37.5,23:37.5,NULL
7151,Elton Kuka,elton151@protonmail.com,12012124471,11/21/1991,USA,0,0,23:37.5,23:37.5,NULL
7152,Olti Davis,olti.davis7152@aol.com,3.83E+11,11/22/1977,Kosove,0,0,23:37.5,23:37.5,NULL
7153,Shkumbin Bytyqi,sbytyqi7153@hotmail.com,3.83E+11,12/3/1981,Kosove,1,0,23:37.5,23:37.5,NULL
7154,Genta Thomas,genta_thomas2026@protonmail.com,3.83E+11,12/12/2003,Kosove,1,0,23:37.5,23:37.5,NULL
7155,Urim Davis,urim155@gmail.com,41765832386,12/24/1984,Switzerland,1,1,23:37.5,23:37.5,NULL
7156,Klea Jones,klea.jones7156@protonmail.com,39330667555,4/27/1999,Italy,1,1,23:37.5,23:37.5,NULL
7157,Zef Moore,zmoore7157@icloud.com,3.83E+11,10/18/2008,Kosove,0,1,23:37.5,23:37.5,NULL
7158,Rrezart Hyseni,rrezart_hyseni2026@hotmail.com,3464297187,5/11/1975,Spain,1,1,23:37.5,23:37.5,NULL
7159,Jeta Kryeziu,jeta159@aol.com,3.56E+11,2/3/1967,Shqipëri,1,0,23:37.5,23:37.5,NULL
7160,Agim Mehmeti,agim.mehmeti7160@gmail.com,49150432563,11/28/1971,Germany,1,0,23:37.5,23:37.5,NULL
7161,Olsi Maliqi,omaliqi7161@gmail.com,41764770615,1/3/1984,Switzerland,0,0,23:37.5,23:37.5,NULL
7162,Orges Taylor,orges_taylor2026@live.com,44790521371,2/23/1999,UK,1,0,23:37.5,23:37.5,NULL
7163,Hana Williams,hana163@protonmail.com,3362381813,7/4/1968,France,1,0,23:37.5,23:37.5,NULL
7164,Uran Kuka,uran.kuka7164@yahoo.com,41764466959,7/4/2003,Switzerland,1,0,23:37.5,23:37.5,NULL
7165,Shkumbin Brown,sbrown7165@yahoo.com,41760694991,11/11/1962,Switzerland,1,1,23:37.5,23:37.5,NULL
7167,Olsi Hernandez,olsi167@yahoo.com,41761606064,7/3/2004,Switzerland,1,0,23:37.5,23:37.5,NULL
7168,Valmir Morina,valmir.morina7168@live.com,41760473630,5/7/1970,Switzerland,1,1,23:37.5,23:37.5,NULL
7169,Granit Pllana,gpllana7169@protonmail.com,12010013146,3/19/1972,USA,1,0,23:37.5,23:37.5,NULL
7170,Tringa Taylor,tringa_taylor2026@live.com,12012322763,10/13/1985,USA,1,0,23:37.5,23:37.5,NULL
7171,Flamur Rodriguez,flamur171@yahoo.com,44790901072,6/4/1995,UK,1,0,23:37.5,23:37.5,NULL
7172,Xhevat Shala,xhevat.shala7172@aol.com,41760313094,11/4/1998,Switzerland,1,0,23:37.5,23:37.5,NULL
7173,Gent Kadriu,gkadriu7173@yahoo.com,41765195321,7/11/1994,Switzerland,1,0,23:37.5,23:37.5,NULL
7174,Nora Johnson,nora_johnson2026@aol.com,3.56E+11,10/28/1996,Shqipëri,0,3,23:37.5,23:37.5,NULL
7175,Qamil Anderson,qamil175@aol.com,49158334744,3/19/1996,Germany,1,0,23:37.5,23:37.5,NULL
7176,Nderim Rrahmani,nderim.rrahmani7176@gmail.com,3367601725,9/20/1981,France,0,0,23:37.5,23:37.5,NULL
7177,Luan Thaçi,lthaçi7177@icloud.com,12011613527,8/30/1985,USA,1,0,23:37.5,23:37.5,NULL
7178,Zef Miller,zef_miller2026@hotmail.com,41769441473,7/24/1979,Switzerland,0,0,23:37.5,23:37.5,NULL
7179,Genta Hoti,genta179@live.com,3.56E+11,10/11/2007,Shqipëri,1,1,23:37.5,23:37.5,NULL
7180,Nderim Kryeziu,nderim.kryeziu7180@icloud.com,39334428066,9/16/1984,Italy,1,0,23:37.5,23:37.5,NULL
7181,Donika Pajaziti,dpajaziti7181@hotmail.com,39333147668,3/20/1984,Italy,1,3,23:37.5,23:37.5,NULL
7182,Agim Maliqi,agim_maliqi2026@protonmail.com,41762425242,4/24/1992,Switzerland,0,0,23:37.5,23:37.5,NULL
7183,Jeton Mehmeti,jeton183@aol.com,3460572443,8/14/1989,Spain,0,1,23:37.5,23:37.5,NULL
7184,Leotrim Davis,leotrim.davis7184@yahoo.com,12012664905,12/24/1972,USA,1,0,23:37.5,23:37.5,NULL
7185,Elton Berisha,eberisha7185@outlook.com,3166648770,9/23/1994,Netherlands,1,1,23:37.5,23:37.5,NULL
7186,Edona Mustafa,edona_mustafa2026@protonmail.com,41766598373,1/20/1981,Switzerland,1,1,23:37.5,23:37.5,NULL
7187,Zana Mehmeti,zana187@yahoo.com,3160329341,10/11/1987,Netherlands,0,0,23:37.5,23:37.5,NULL
7188,Fatos Garcia,fatos.garcia7188@yahoo.com,49150813508,11/26/1981,Germany,1,0,23:37.6,23:37.6,NULL
7189,Tringa Sahiti,tsahiti7189@yahoo.com,44791022837,6/6/1990,UK,1,0,23:37.6,23:37.6,NULL
7190,Fitim Mustafa,fitim_mustafa2026@gmail.com,3369447588,4/6/2003,France,0,0,23:37.6,23:37.6,NULL
7191,Olsi Hyseni,olsi191@yahoo.com,39331097477,4/17/1994,Italy,1,1,23:37.6,23:37.6,NULL
7192,Tringa Anderson,tringa.anderson7192@yahoo.com,3369540285,1/21/1976,France,1,0,23:37.6,23:37.6,NULL
7193,Uran Pajaziti,upajaziti7193@yahoo.com,44798276884,8/31/2007,UK,1,0,23:37.6,23:37.6,NULL
7194,Klea Bytyqi,klea_bytyqi2026@outlook.com,12012617302,12/6/1979,USA,1,2,23:37.6,23:37.6,NULL
7195,Pajtim Maliqi,pajtim195@icloud.com,3461182677,5/23/1995,Spain,1,2,23:37.6,23:37.6,NULL
7196,Valon Miller,valon.miller7196@aol.com,3168510009,10/28/1968,Netherlands,1,1,23:37.6,23:37.6,NULL
7197,Qamil Taylor,qtaylor7197@outlook.com,39331163408,8/17/1970,Italy,0,0,23:37.6,23:37.6,NULL
7198,Agim Bytyqi,agim_bytyqi2026@live.com,3.83E+11,2/22/1993,Kosove,0,0,23:37.6,23:37.6,NULL
7200,Xhevat Berisha,xhevat.berisha7200@aol.com,49156619413,3/5/1968,Germany,1,0,23:37.6,23:37.6,NULL
7201,Nderim Rexha,nrexha7201@gmail.com,12010550390,4/19/1978,USA,0,4,23:37.6,23:37.6,NULL
7202,Zef Martinez,zef_martinez2026@yahoo.com,3.83E+11,4/24/1985,Kosove,1,0,23:37.6,23:37.6,NULL
7203,Ilir Mustafa,ilir203@hotmail.com,3.83E+11,10/15/2006,Kosove,1,0,23:37.6,23:37.6,NULL
7204,Qamil Gashi,qamil.gashi7204@yahoo.com,3361405822,3/15/1968,France,0,0,23:37.6,23:37.6,NULL
7205,Era Pllana,epllana7205@protonmail.com,3164448240,9/22/2003,Netherlands,0,0,23:37.6,23:37.6,NULL
7207,Altin Thaçi,altin207@icloud.com,41761398401,9/5/1966,Switzerland,1,2,23:37.6,23:37.6,NULL
7208,Petrit Leka,petrit.leka7208@live.com,3.56E+11,9/15/1963,Shqipëri,0,1,23:37.6,23:37.6,NULL
7209,Mergim Johnson,mjohnson7209@yahoo.com,12010374039,6/9/1994,USA,1,0,23:37.6,23:37.6,NULL
7210,Ylber Kryeziu,ylber_kryeziu2026@hotmail.com,3.83E+11,11/29/1967,Kosove,1,0,23:37.6,23:37.6,NULL
7211,Qamil Wilson,qamil211@hotmail.com,3364033525,11/20/1979,France,0,0,23:37.6,23:37.6,NULL
7212,Rigon Morina,rigon.morina7212@live.com,41766340015,12/17/2000,Switzerland,1,0,23:37.6,23:37.6,NULL
7213,Fatos Davis,fdavis7213@live.com,39330515494,9/8/1962,Italy,1,0,23:37.6,23:37.6,NULL
7214,Luan Miller,luan_miller2026@gmail.com,3.56E+11,7/16/2003,Shqipëri,0,0,23:37.6,23:37.6,NULL
7215,Jeton Morina,jeton215@gmail.com,39333031040,7/30/1978,Italy,0,0,23:37.6,23:37.6,NULL
7216,Drilon Basha,drilon.basha7216@icloud.com,39335669079,5/18/1977,Italy,1,3,23:37.6,23:37.6,NULL
7217,Xhemail Davis,xdavis7217@outlook.com,39337566316,8/6/1980,Italy,1,0,23:37.6,23:37.6,NULL
7218,Jeton Basha,jeton_basha2026@yahoo.com,12015941398,5/4/1999,USA,0,0,23:37.6,23:37.6,NULL
7219,Trim Kuka,trim219@aol.com,49150655345,9/10/2003,Germany,1,0,23:37.6,23:37.6,NULL
7220,Uran Kastrati,uran.kastrati7220@aol.com,41765907739,11/1/1993,Switzerland,1,1,23:37.6,23:37.6,NULL
7221,Ylli Smith,ysmith7221@gmail.com,39332806594,9/11/2002,Italy,1,0,23:37.6,23:37.6,NULL
7222,Xhemail Berisha,xhemail_berisha2026@gmail.com,3362746842,3/19/1987,France,0,0,23:37.6,23:37.6,NULL
7223,Jeton Gjoka,jeton223@protonmail.com,41767361665,9/23/1965,Switzerland,1,0,23:37.6,23:37.6,NULL
7224,Ylber Martin,ylber.martin7224@protonmail.com,3364426290,10/6/1983,France,0,0,23:37.6,23:37.6,NULL
7225,Vjosa Rexha,vrexha7225@icloud.com,3.56E+11,12/5/1988,Shqipëri,1,0,23:37.6,23:37.6,NULL
7226,Kushtrim Moore,kushtrim_moore2026@hotmail.com,3161976773,12/31/1970,Netherlands,1,0,23:37.6,23:37.6,NULL
7227,Hana Moore,hana227@aol.com,39337113563,11/8/1980,Italy,0,1,23:37.6,23:37.6,NULL
7228,Nora Johnson,nora.johnson7228@aol.com,41762553034,4/21/1983,Switzerland,1,1,23:37.6,23:37.6,NULL
7229,Flamur Hoti,fhoti7229@outlook.com,39334104618,7/8/2004,Italy,1,2,23:37.6,23:37.6,NULL
7230,Zamir Martinez,zamir_martinez2026@live.com,3168776568,3/14/1970,Netherlands,1,0,23:37.6,23:37.6,NULL
7231,Krenar Maliqi,krenar231@protonmail.com,3.83E+11,11/6/1990,Kosove,0,3,23:37.6,23:37.6,NULL
7232,Vjosa Pajaziti,vjosa.pajaziti7232@yahoo.com,39330951591,9/24/2004,Italy,0,0,23:37.6,23:37.6,NULL
7233,Kushtrim Berisha,kberisha7233@live.com,3362047271,11/24/1988,France,1,0,23:37.6,23:37.6,NULL
7234,Leotrim Smith,leotrim_smith2026@yahoo.com,12011885055,8/3/1986,USA,1,1,23:37.6,23:37.6,NULL
7235,Tringa Gashi,tringa235@icloud.com,3164020869,4/29/1987,Netherlands,1,1,23:37.7,23:37.7,NULL
7236,Jon Kadriu,jon.kadriu7236@aol.com,3469219451,7/28/1994,Spain,0,0,23:37.7,23:37.7,NULL
7237,Fitim Pllana,fpllana7237@protonmail.com,41766635920,5/6/2007,Switzerland,0,0,23:37.7,23:37.7,NULL
7238,Granit Taylor,granit_taylor2026@yahoo.com,41768551334,12/21/1999,Switzerland,1,1,23:37.7,23:37.7,NULL
7239,Olsi Gonzalez,olsi239@hotmail.com,44798533020,8/17/1997,UK,1,0,23:37.7,23:37.7,NULL
7240,Hysni Rrahmani,hysni.rrahmani7240@aol.com,3.56E+11,7/12/1996,Shqipëri,1,1,23:37.7,23:37.7,NULL
7241,Elton Martinez,emartinez7241@icloud.com,39338963915,7/25/1967,Italy,1,0,23:37.7,23:37.7,NULL
7242,Qendrim Kuka,qendrim_kuka2026@outlook.com,12015164486,2/14/1991,USA,1,3,23:37.7,23:37.7,NULL
7243,Krenar Pajaziti,krenar243@yahoo.com,12019201111,1/10/1982,USA,1,0,23:37.7,23:37.7,NULL
7244,Adriatik Garcia,adriatik.garcia7244@live.com,41768326579,9/24/1971,Switzerland,1,0,23:37.7,23:37.7,NULL
7245,Nora Hyseni,nhyseni7245@icloud.com,3.83E+11,4/18/2000,Kosove,1,0,23:37.7,23:37.7,NULL
7246,Ibrahim Beka,ibrahim_beka2026@outlook.com,3166488588,10/25/1997,Netherlands,0,2,23:37.7,23:37.7,NULL
7247,Kushtrim Hoxha,kushtrim247@gmail.com,3462080755,2/2/1987,Spain,1,2,23:37.7,23:37.7,NULL
7248,Jeta Miller,jeta.miller7248@live.com,41767280582,4/12/1962,Switzerland,1,2,23:37.7,23:37.7,NULL
7249,Ylber Kadriu,ykadriu7249@protonmail.com,3.56E+11,4/1/1993,Shqipëri,1,0,23:37.7,23:37.7,NULL
7250,Edona Basha,edona_basha2026@hotmail.com,41763829918,2/2/1990,Switzerland,1,0,23:37.7,23:37.7,NULL
7251,Pranvera Wilson,pranvera251@live.com,3162142456,7/30/1965,Netherlands,1,0,23:37.7,23:37.7,NULL
7252,Qamil Hoxha,qamil.hoxha7252@hotmail.com,3.83E+11,12/16/1964,Kosove,1,1,23:37.7,23:37.7,NULL
7253,Teuta Hernandez,thernandez7253@yahoo.com,3.56E+11,5/19/1964,Shqipëri,0,0,23:37.7,23:37.7,NULL
7254,Jeton Sahiti,jeton_sahiti2026@hotmail.com,3468255080,12/21/1969,Spain,0,2,23:37.7,23:37.7,NULL
7255,Olti Shala,olti255@live.com,12018765132,10/30/2008,USA,1,0,23:37.7,23:37.7,NULL
7256,Naim Davis,naim.davis7256@outlook.com,49157532227,10/2/2006,Germany,1,0,23:37.7,23:37.7,NULL
7257,Naim Hoxha,nhoxha7257@gmail.com,3168458829,12/13/1991,Netherlands,0,0,23:37.7,23:37.7,NULL
7258,Ylli Hoti,ylli_hoti2026@yahoo.com,39337641793,4/24/2005,Italy,0,0,23:37.7,23:37.7,NULL
7259,Uran Pajaziti,uran259@protonmail.com,3367542119,12/26/1995,France,1,0,23:37.7,23:37.7,NULL
7260,Vjosa Garcia,vjosa.garcia7260@live.com,12015556734,2/7/2009,USA,0,0,23:37.7,23:37.7,NULL
7261,Petrit Williams,pwilliams7261@hotmail.com,3.56E+11,7/24/1982,Shqipëri,1,2,23:37.7,23:37.7,NULL
7262,Naim Kadriu,naim_kadriu2026@icloud.com,3166376367,1/9/1970,Netherlands,1,0,23:37.8,23:37.8,NULL
7263,Rrezart Pllana,rrezart263@protonmail.com,3362606314,4/11/1993,France,1,2,23:37.8,23:37.8,NULL
7264,Indrit Rama,indrit.rama7264@icloud.com,12013598642,1/20/1985,USA,0,0,23:37.8,23:37.8,NULL
7265,Jeta Brown,jbrown7265@yahoo.com,39334271104,6/26/1977,Italy,1,2,23:37.8,23:37.8,NULL
7266,Granit Wilson,granit_wilson2026@icloud.com,44796747721,4/13/1964,UK,1,1,23:37.8,23:37.8,NULL
7267,Hana Miller,hana267@gmail.com,3466916309,10/20/1971,Spain,1,1,23:37.8,23:37.8,NULL
7268,Trim Jones,trim.jones7268@outlook.com,39330798092,6/19/1976,Italy,1,1,23:37.8,23:37.8,NULL
7269,Nderim Williams,nwilliams7269@hotmail.com,3367013657,8/31/1965,France,1,0,23:37.8,23:37.8,NULL
7270,Besnik Mehmeti,besnik_mehmeti2026@outlook.com,44799906268,5/26/1962,UK,0,1,23:37.8,23:37.8,NULL
7271,Era Martinez,era271@aol.com,39333912932,6/6/1987,Italy,1,0,23:37.8,23:37.8,NULL
7272,Mimoza Kastrati,mimoza.kastrati7272@protonmail.com,3168675663,5/25/1989,Netherlands,1,0,23:37.8,23:37.8,NULL
7273,Luan Rodriguez,lrodriguez7273@aol.com,49150284378,5/4/2008,Germany,0,0,23:37.8,23:37.8,NULL
7274,Hysni Moore,hysni_moore2026@yahoo.com,3361027120,3/31/1992,France,1,1,23:37.8,23:37.8,NULL
7275,Fatos Kuka,fatos275@protonmail.com,41765436326,2/1/1985,Switzerland,1,4,23:37.8,23:37.8,NULL
7276,Valmir Lopez,valmir.lopez7276@aol.com,3166564536,12/4/1992,Netherlands,1,0,23:37.8,23:37.8,NULL
7277,Pajtim Hernandez,phernandez7277@hotmail.com,12013648282,10/2/1975,USA,0,0,23:37.8,23:37.8,NULL
7278,Blerim Williams,blerim_williams2026@icloud.com,3160191813,4/16/1999,Netherlands,0,0,23:37.8,23:37.8,NULL
7279,Drita Jackson,drita279@live.com,3.56E+11,7/20/1975,Shqipëri,1,2,23:37.8,23:37.8,NULL
7280,Mergim Thomas,mergim.thomas7280@yahoo.com,3365985073,6/27/1991,France,0,0,23:37.8,23:37.8,NULL
7281,Altin Gonzalez,agonzalez7281@protonmail.com,44791828051,11/7/1978,UK,1,0,23:37.8,23:37.8,NULL
7282,Xhemail Martinez,xhemail_martinez2026@outlook.com,41768004040,1/8/1970,Switzerland,1,0,23:37.8,23:37.8,NULL
7283,Vjosa Williams,vjosa283@aol.com,49154508773,6/23/1988,Germany,1,1,23:37.8,23:37.8,NULL
7284,Ylber Smith,ylber.smith7284@live.com,39331379777,10/19/1971,Italy,1,1,23:37.8,23:37.8,NULL
7285,Blerina Basha,bbasha7285@gmail.com,49152628724,11/23/1962,Germany,0,0,23:37.8,23:37.8,NULL
7286,Olti Morina,olti_morina2026@aol.com,3168848333,12/4/1983,Netherlands,1,0,23:37.8,23:37.8,NULL
7287,Blerim Garcia,blerim287@aol.com,49155725338,3/5/1962,Germany,1,0,23:37.8,23:37.8,NULL
7288,Qendrim Smith,qendrim.smith7288@hotmail.com,41763337911,1/2/1999,Switzerland,1,2,23:37.8,23:37.8,NULL
7289,Qendrim Lopez,qlopez7289@yahoo.com,44797258150,3/16/1967,UK,0,0,23:37.8,23:37.8,NULL
7290,Vjosa Pajaziti,vjosa_pajaziti2026@protonmail.com,39332644617,3/6/1999,Italy,0,0,23:37.8,23:37.8,NULL
7291,Agim Jackson,agim291@icloud.com,3160733412,9/29/1984,Netherlands,1,0,23:37.8,23:37.8,NULL
7292,Olti Maliqi,olti.maliqi7292@yahoo.com,3360325635,3/10/1991,France,1,1,23:37.8,23:37.8,NULL
7293,Klea Rodriguez,krodriguez7293@icloud.com,39332756013,11/22/1984,Italy,1,1,23:37.8,23:37.8,NULL
7294,Kushtrim Hoxha,kushtrim_hoxha2026@protonmail.com,3364409256,1/12/1973,France,0,2,23:37.8,23:37.8,NULL
7295,Rrezart Hernandez,rrezart295@protonmail.com,3.56E+11,11/30/1982,Shqipëri,1,1,23:37.8,23:37.8,NULL
7296,Pranvera Berisha,pranvera.berisha7296@hotmail.com,3.83E+11,10/30/1973,Kosove,1,1,23:37.8,23:37.8,NULL
7297,Kushtrim Brown,kbrown7297@protonmail.com,3.56E+11,8/26/1991,Shqipëri,1,0,23:37.8,23:37.8,NULL
7298,Altin Shala,altin_shala2026@icloud.com,3.56E+11,10/11/1981,Shqipëri,1,0,23:37.8,23:37.8,NULL
7299,Mergim Jackson,mergim299@protonmail.com,12015850117,8/3/1994,USA,1,0,23:37.8,23:37.8,NULL
7300,Petrit Sahiti,petrit.sahiti7300@protonmail.com,44796122155,9/24/2002,UK,1,2,23:37.8,23:37.8,NULL
7301,Agim Miller,amiller7301@aol.com,3.83E+11,1/16/2009,Kosove,0,1,23:37.9,23:37.9,NULL
7302,Rrezart Hoti,rrezart_hoti2026@protonmail.com,3.56E+11,3/11/2005,Shqipëri,0,2,23:37.9,23:37.9,NULL
7303,Altin Basha,altin303@outlook.com,3462674438,3/11/1965,Spain,0,0,23:37.9,23:37.9,NULL
7304,Qendrim Wilson,qendrim.wilson7304@hotmail.com,49152181139,5/20/1969,Germany,1,0,23:37.9,23:37.9,NULL
7305,Krenar Lopez,klopez7305@outlook.com,41769575076,1/17/1998,Switzerland,1,1,23:37.9,23:37.9,NULL
7306,Orges Jackson,orges_jackson2026@yahoo.com,3.56E+11,12/20/1977,Shqipëri,1,0,23:37.9,23:37.9,NULL
7307,Uran Hoxha,uran307@outlook.com,3469094425,12/9/2006,Spain,1,1,23:37.9,23:37.9,NULL
7308,Drita Gashi,drita.gashi7308@gmail.com,12018216888,6/26/1971,USA,0,0,23:37.9,23:37.9,NULL
